Height,Weight,Bark Days,Ear Head Ratio
36.60830131325643,23.575826532499658,22.0,0.18469230761699934
41.30994141005907,31.784494855803942,22.0,0.30283016895796366
45.46854255641208,14.104203085523295,22.0,0.3294974769361334
36.32074113389536,23.081834739868906,19.0,0.3068840790289219
40.97387593887399,13.947250109266665,19.0,0.24068716254755862
40.22673950523127,39.0735399451526,24.0,0.2842933253416526
44.67302847814205,28.543747823265292,22.0,0.13423515181908002
39.5134836972428,21.693764008031582,21.0,0.23467262085574148
33.83779984490368,25.481476652187023,23.0,0.3846935340698112
40.50907109803778,8.541744951037769,24.0,0.17868562730914556
41.37276439072882,15.858639641887152,20.0,0.2890549045950652
41.190312834943676,12.680827905143557,22.0,0.30514389902687516
41.84825478632298,26.485629302331148,23.0,0.14071311184039478
38.23957511366983,11.186651350687688,22.0,0.29491213525908
32.89731329195975,26.503738886416365,17.0,0.15754892796106817
35.07619441558395,14.704607167627696,22.0,0.29266979493448475
36.91436558890136,7.092541788804358,25.0,0.24987799053958556
33.67418505628155,13.93908791242548,23.0,0.27515678122816156
34.38787263789749,19.74026236747442,26.0,0.21524522942658156
36.7537005272969,7.077906821152487,22.0,0.1257915052843619
41.39558473487492,36.058502773874096,23.0,0.1962551063382425
48.545814796415236,14.005735803856844,19.0,0.2297015640639953
42.75494662533265,35.29756329183622,18.0,0.3126011888534669
38.40518616131579,7.6976134696718574,18.0,0.35506704505507736
34.03535001254651,23.771222139533712,20.0,0.20126135549060192
39.77068292405684,18.359844382917892,23.0,0.18340386704975026
31.996384180376936,4.405088146473529,24.0,0.21976565795378733
36.884332948087895,17.692909727734342,20.0,0.2577901059884933
46.37796788054245,26.86029015050792,20.0,0.2296825103162704
40.09585896513456,17.284504567043477,22.0,0.234678383412972
42.71310019057046,16.864167601391692,22.0,0.3802519626831401
41.259294552361204,25.67764552146352,21.0,0.13808878984494805
41.97290734324079,22.929289462564274,20.0,0.23824597341684278
39.39697916406855,17.88422092844714,24.0,0.1359968279637707
42.03573679594293,23.841609095149067,20.0,0.3434469775154698
45.67342243641374,8.238079007406725,20.0,0.2040604082704365
40.854592663420924,27.838700688889112,21.0,0.3992247432549695
31.832035652050465,20.91748027208289,21.0,0.2830332630174993
34.425689047508456,19.90165551584093,20.0,0.3654164313903233
44.232102107028396,19.0997117448771,25.0,0.3173609327481803
36.919073626682724,24.80113415376094,19.0,0.3515130434038607
42.639140839622215,19.652454930753375,25.0,0.29623239990800776
41.948380262336045,6.880951115222905,21.0,0.29874016553575694
44.899707430947245,22.430086002957815,19.0,0.3392272625534202
37.26806483478458,34.14809116200223,22.0,0.18921045178006957
49.50102230914766,37.761197923150846,23.0,0.34634349941140785
43.152870018546054,31.46854547812876,22.0,0.14864240549975358
36.706149951489785,15.355250524033114,23.0,0.21386335946094456
39.831986993204985,16.1050674974104,20.0,0.36382849942199913
34.792323749402044,26.35395309437258,20.0,0.29863346806952223
39.704612689470714,8.50036982632758,19.0,0.3360349186025411
39.38711619703533,27.144026719700154,24.0,0.3406331558898902
35.297858587834895,12.33841875820779,20.0,0.17150828789046857
36.53352423147154,27.29955533605458,21.0,0.31636759684083937
45.00188465609194,23.153299859703424,22.0,0.30884034104811675
44.66215187739202,20.721138954454126,18.0,0.23628911611538542
47.480523067151395,6.158495026528925,21.0,0.3627093193234452
36.90015564871858,14.554749058873222,19.0,0.24273024954025235
45.53851770232147,11.114326687939993,22.0,0.10754426697618119
38.678756733219096,8.568385740897794,23.0,0.2946418356832816
42.14369804940017,26.824041517692997,19.0,0.22400603214741
43.50428006575314,7.40463030663355,21.0,0.32727741652383247
32.139416087742994,31.95403496759107,23.0,0.3166309144104278
42.81981029682861,16.46549080833325,22.0,0.1510756601314197
37.951791137294066,19.119350157297784,21.0,0.34440973286061577
36.14391928727554,24.011722558145323,22.0,0.24190709954287998
36.56510282555067,20.955479068746044,21.0,0.26279118356182923
39.545074995525326,19.291643764122785,24.0,0.17375134316580843
37.470519102861445,15.705856919645438,22.0,0.21277253597987567
40.37193943729553,19.831346320802794,20.0,0.13966161147276138
41.36631483881148,29.11025053445269,17.0,0.18409365368907174
44.508186538079144,20.656895251084542,21.0,0.3670406437581183
41.71549111533685,14.868297358162446,21.0,0.2827773532332387
38.65089274975149,14.56008196608351,24.0,0.13747876232580944
39.31777690078324,18.39643246204435,20.0,0.24252375193954204
36.80398352252505,15.556902349675322,24.0,0.3019012892776835
35.44732327007679,17.569013019039474,22.0,0.1838507598316742
42.16361721724247,13.6891912025608,27.0,0.22073591342880972
43.72952912896685,7.195637767577633,24.0,0.28612945465373973
40.24696862138594,30.269833013234305,20.0,0.3547885984218183
31.938184344600664,9.975337325128207,20.0,0.22643669231191255
39.778579421432,8.397896394490214,22.0,0.3233567938141517
36.81703944208164,14.530245959274732,22.0,0.36554735722923426
44.386908309349124,15.397937624494983,23.0,0.36932466091825067
41.84468613136588,18.527309444810477,20.0,0.14021759662579436
47.5646802948067,41.22685414391583,18.0,0.30421478823770715
32.873183763019014,20.784608416747368,22.0,0.34076142640299245
38.98166062582329,20.90900954917314,19.0,0.24467917084448396
45.345853023738755,15.525401881035053,25.0,0.34550325790200054
36.67890186569879,24.150386031849,22.0,0.24600164834125096
32.09010535213684,22.32217211316749,18.0,0.10341599662890257
43.98670266142713,16.032261888315126,23.0,0.33863242795934256
36.08479518858748,17.467761906695927,20.0,0.10753239509356695
44.693074593224715,18.93200198975181,23.0,0.20064071574371212
37.42002812887861,12.170881280937625,20.0,0.30848625457722134
35.421474715942644,25.29316577429494,23.0,0.3213662080735833
41.409850054364036,22.003089642142413,22.0,0.12967597789038857
40.220254684946056,14.801600265355109,22.0,0.1959402593650733
39.62022579034724,20.977369774468507,23.0,0.11881887858226517
38.19285530571523,14.501031531255538,16.0,0.14978581262132176
40.0512894447672,6.329671931549008,21.0,0.37439840227789867
40.83821423207567,15.568696783013372,22.0,0.2248947913403062
52.156961273770264,28.280125970923763,19.0,0.2806680761373155
39.5059565330976,23.673730070368247,20.0,0.2308202670588701
38.48639756949516,16.518916037633094,20.0,0.14252315498544144
43.66159792384793,21.82023875818838,21.0,0.18513449919374592
39.49948105913702,28.92677538627243,21.0,0.12251153202980265
38.802649525930875,19.283449467446843,19.0,0.11282762434487824
39.18021757016431,23.627941758054646,21.0,0.22587985069198765
42.3806707999534,38.67056873466617,18.0,0.2456347193693056
37.01695450054064,6.448544842532307,21.0,0.15200729112946393
44.147176188959385,33.55404440368794,22.0,0.20729382086168013
38.47433370678439,23.495059077953567,23.0,0.2971622954022458
37.34307447200574,0.9345808895470142,24.0,0.3294047025090873
41.60388685394373,19.962216137044788,14.0,0.15097889705926082
37.77609455175787,7.4000462057167855,17.0,0.26419730246847795
35.31525281678437,17.201746896942417,23.0,0.15766527342897216
34.42218830348704,13.289620168347223,21.0,0.21755822697636065
34.9014951033121,22.384141671358275,22.0,0.3058590491074166
40.176315970425364,24.540718251745847,13.0,0.28640982957323585
36.30515105018186,35.03896632195125,18.0,0.26195748014632353
53.999614650251075,19.49133135777698,17.0,0.23929063088109911
39.44360549651795,26.095440599977316,19.0,0.23163698868400162
39.47375927916868,11.672993335333302,25.0,0.38212032885443226
44.284808644193625,8.022922190461143,18.0,0.24852150172642734
35.39391624412864,32.65825165010838,19.0,0.3741295168175106
37.149797879337925,25.572556004997686,20.0,0.38871872032868326
38.15716835187554,17.857668687459903,25.0,0.3531064251209812
43.58720163251085,10.869468011929156,24.0,0.2484485375867774
39.47375834179985,13.831658196381927,22.0,0.22717531380376374
43.23295088379332,7.824267612191543,21.0,0.21336802285930268
37.42142481620154,20.11017170234224,17.0,0.1500249342047354
42.0437163842775,8.242189228550235,21.0,0.23109898495187153
41.015734599308786,18.70641821130382,20.0,0.1482943595024025
36.40691027392538,23.54879946070401,17.0,0.3414519483315166
37.75301971317846,19.261215035968103,20.0,0.23489033777942422
41.55030192052844,24.161929190554236,20.0,0.2396487357777486
35.69436603246041,29.352752010590375,17.0,0.3787462691423451
37.880490506410695,18.53328226865495,23.0,0.20623924558150714
36.626492448752565,12.222210278841207,22.0,0.2565460788956251
44.38035481516641,17.00528664384386,23.0,0.1830127790801216
44.561899191835415,26.631760577869734,19.0,0.33653348989893916
42.68338682104735,22.379333810863766,17.0,0.13188376426885
36.69917381447047,27.161860056334493,18.0,0.2411261237355227
35.640728806892234,16.91000268509465,17.0,0.22402371741754473
43.80226549084252,10.977917197047878,23.0,0.2534764309256904
38.56241445601238,11.352254406903826,22.0,0.16856527156247617
45.169432069173396,9.92004469956648,18.0,0.11400124540695196
42.58403852613711,35.18144542627696,20.0,0.3887765088853159
45.0854225416531,24.078441634787733,19.0,0.25101098082722123
43.776934693378955,13.039251719647451,18.0,0.29333776228515973
34.89626395796991,28.14023874620524,14.0,0.15673647530665052
40.99089820784851,11.908290050001314,22.0,0.12699769284890347
33.1440665138236,14.177276844526219,24.0,0.3416650713569055
36.74328297412457,28.222115467165118,25.0,0.10606634139518627
40.76362905427543,18.961561672485036,23.0,0.38529135830606787
41.66196323759233,8.104787471991989,18.0,0.31604103172139564
43.43843379776678,33.47211529576748,21.0,0.37282367507176706
38.580766453504985,19.51056647260848,19.0,0.34450686066643565
38.2392472522415,9.962998594489592,23.0,0.24230723613255165
46.74411493699696,23.03790408752947,24.0,0.26644116399464945
47.09860993942088,10.627937621355874,17.0,0.1772541949440091
49.757571367060294,28.54724358427713,20.0,0.13659028479680285
36.59654923526063,17.490528145750176,17.0,0.3249133284288648
46.53990573261106,14.366909648620306,21.0,0.1374054588523845
34.583867238447894,10.414033641881344,20.0,0.2932403034913238
42.37894308591493,20.45236076002197,17.0,0.12515241400836144
33.06305193368405,18.199943931677428,19.0,0.3187513463694033
39.3246046556075,13.743822829723948,20.0,0.2857383769136184
38.36894851506458,12.4757263952601,24.0,0.3088816863639079
41.712405373592084,11.081424213772928,26.0,0.1942993752373065
30.34152194090343,29.61703562684606,22.0,0.29518327209003364
43.07888582270617,3.9678290644195044,20.0,0.2135171522926691
45.00892177982315,20.94929255232726,17.0,0.20157843348287927
37.505133048364065,16.598510765884136,19.0,0.19765181377558383
33.080422272560064,13.510647035340273,21.0,0.1366402241452864
40.366503093369516,25.805111179905015,18.0,0.3346759405935377
45.06700283275144,32.91295956314245,21.0,0.36114498000669504
41.43914057702519,22.72965815116224,21.0,0.3171124069666885
48.78324991368399,11.898298169467905,20.0,0.16191942957036354
45.5950395338673,18.125073750503883,22.0,0.16591771187193996
37.903350388802174,27.285401624256806,21.0,0.3882236983185323
45.220020250410904,23.27406006321762,20.0,0.33785033850631185
39.40988899614388,32.55625181177324,19.0,0.23490487588331024
40.74226615035995,17.66236946772434,26.0,0.20304027986283713
35.78240053089074,22.02882324444049,22.0,0.270647299663076
43.97412072154894,14.614965778923551,23.0,0.28774219120840966
39.84918415718212,8.739137795818117,19.0,0.16019346240360607
42.88117740471549,10.262703965847132,22.0,0.32765638608010966
39.68751689830185,21.908638414407378,22.0,0.20436746701522626
41.40784430492805,12.759675621460719,22.0,0.21463901158331758
39.765436803878345,19.312415019487638,20.0,0.3076323380588416
40.34021178193721,15.623590545880685,20.0,0.1865071009748234
43.645331034656856,0.855146247986287,24.0,0.17523504256414135
41.75279309058969,17.618643171854913,16.0,0.3439579107347538
43.44302004950384,3.0892384019571075,24.0,0.3398174765976581
36.80629534593448,21.243436995975227,19.0,0.2270789679116079
34.62614269041507,15.357594013766432,20.0,0.36009476118900363
38.09358475461476,33.983688257107275,15.0,0.2583522787945185
45.563350621049366,33.39848877926505,22.0,0.2836794750692262
43.36931409340754,22.592514944880556,23.0,0.20529919494195292
40.723672196372135,18.784204787503466,19.0,0.2086635096705006
45.22965729890979,10.216454768969614,18.0,0.18097149754790584
42.10548035541859,25.830406505937894,21.0,0.2753416985679833
34.69854086795877,23.50970152692701,26.0,0.27351593783679057
35.21599701146108,14.744149025384116,20.0,0.19980250559472895
35.353828185246556,13.199265471445218,23.0,0.24262249394881544
36.65863163577261,28.858354363860663,25.0,0.24962457511483532
45.04168855624949,13.276466184003837,22.0,0.2945662642589224
39.854677083859386,10.73655853038459,22.0,0.3465346807371359
38.98978118063893,16.036125520421326,20.0,0.29565996057446503
44.3479766214496,24.266824267710145,23.0,0.24476639394751593
44.563339212148094,26.952623885551933,21.0,0.3468940199220839
43.97137365628819,16.299309030551616,21.0,0.1604164553952152
36.07641641672862,22.74204671733436,25.0,0.27542039146327923
40.99719811171509,23.459421911490754,16.0,0.10822578851001158
38.436706488915284,21.910506820603704,16.0,0.11243098166202108
45.25501305947315,25.911780808401147,27.0,0.31344855996318366
42.7138404273313,21.889919658947555,19.0,0.11496609949982005
46.12752827911703,25.765715586018597,24.0,0.26228019764021143
36.075807665996734,6.0668996865706415,19.0,0.23662655631836996
39.315975223019215,30.181147381914805,18.0,0.38654034902534684
37.36061949609295,20.618671297993224,22.0,0.21173050440474944
33.25150682482329,19.11615988054119,19.0,0.1956156669029827
33.02047109836837,14.66601045500757,23.0,0.38072414784315634
41.29320560318138,13.446855302501397,19.0,0.37582676574209173
36.42069822457171,13.700964937109376,21.0,0.24780423638939608
42.937428766278295,19.222967481224853,21.0,0.18736185446596576
39.21001442672615,17.221661418654755,16.0,0.16365621260207813
43.20866377751744,16.293138051664272,20.0,0.21041829529122344
37.1270753426047,15.260168590485105,22.0,0.13543091524201561
44.19977723239397,8.210536272603884,18.0,0.28667508895259786
41.04687167683258,19.715999122408817,22.0,0.30255229199011857
37.12079291354745,17.565223395759645,21.0,0.3854190341718723
38.56759491639122,15.330522024344525,20.0,0.2244359627295644
34.92575769962455,15.832961775394853,20.0,0.28122967385708075
41.641340054731444,28.835655590539684,19.0,0.3342200211991311
35.20217115628385,8.944867787676237,18.0,0.13406724257698693
41.29825177691161,15.935190398098596,23.0,0.3710388444334224
42.47776260018927,14.095808717122596,22.0,0.23004791603239416
40.42852206074408,44.17737928907462,21.0,0.376752900244408
37.071328387409324,30.84246297932661,20.0,0.12309099353592326
42.45693507183181,13.934028867013152,20.0,0.38236017131861755
43.58317078815151,30.565341198654732,23.0,0.2042268361786694
41.92037744627028,19.750769045659247,24.0,0.24590075762985422
41.79335947445223,25.08203138766981,19.0,0.23178322062245027
42.13383583723461,31.4301948898229,22.0,0.37825420534074594
36.86554048345956,24.272533782004082,21.0,0.32695323898932516
48.18164964451856,20.709858586253848,25.0,0.25265083291230905
32.51093754058642,18.123724150900465,21.0,0.39880582708409007
42.64975076370512,7.4778340423886505,20.0,0.21685739423436948
45.6968948440422,19.48984974551665,22.0,0.26254879417928356
46.82811602022656,20.087164691399074,18.0,0.37303719796129164
37.878666084038855,26.898566398726217,20.0,0.3001210051949136
33.45444282137195,22.63792217527301,22.0,0.33454066956395767
41.150048199290595,24.720868734384073,25.0,0.2020244779275746
44.10998002606166,23.75529412886603,18.0,0.3676829005559651
39.95660383725398,-3.9381873381578316,22.0,0.3309338462554072
37.05288719256101,16.972361637390232,20.0,0.28517693073835015
42.168814936713005,14.648366907696385,21.0,0.14094336736496854
40.771565680156094,25.795022277844456,20.0,0.29590771979575703
36.46278462792415,29.95241360788161,20.0,0.27198310362064665
39.27336866342075,34.934767406143365,19.0,0.3992052128411372
33.328524992434225,7.006906338296764,23.0,0.1594861952878277
41.08829377641397,23.392057758392752,21.0,0.2879855306759106
40.0917578913458,19.08404235114726,18.0,0.39856316124458346
37.22449697520327,32.05462457879767,26.0,0.3733762287818503
35.00041694521561,20.38985928327723,21.0,0.3418518673628511
32.106656798842685,12.882818037988285,24.0,0.31741898475554375
47.56748346041301,26.169227024182305,22.0,0.24943820399735098
39.116711312504535,14.309637551751075,20.0,0.22550159090148733
38.25305077691529,8.968262731524215,24.0,0.26904449098335004
40.23935861208028,26.21569109570175,17.0,0.3396348010927456
47.61373513049432,33.83665933100561,23.0,0.24556096573137878
41.285182042757164,20.334012608009278,20.0,0.20556355291655298
41.15620250771372,17.5415097803523,18.0,0.294250645135522
41.13738293845965,12.679188273059546,25.0,0.20919728768598028
38.48762174228349,10.740537087792827,18.0,0.22979267327350997
34.873029627481316,23.81859621794512,18.0,0.19750931727551116
42.59539614639833,29.21601420923243,21.0,0.31023682163857674
43.305963271075974,12.458449383249603,20.0,0.3453303903958568
43.21252592721052,18.82799376123403,20.0,0.36677826295120786
41.71398490520337,21.43738059486784,21.0,0.23452803495025407
38.7734632317784,23.05214626327738,14.0,0.20923780162667824
34.83261849130493,25.560405379093318,23.0,0.2916018660605241
43.564824647931395,26.075024778084718,25.0,0.2974445114446317
41.02738612347502,12.13862232782246,20.0,0.37669286239826527
39.146783452203636,19.683416110733614,24.0,0.1026394436112521
42.592602415675536,24.845643141413216,18.0,0.24046209162653773
44.65425325487523,26.302173133721293,17.0,0.2755709412972078
35.45315870880876,5.7318413831533235,20.0,0.2816813520421776
38.724159775542304,16.479494038895822,22.0,0.1726846706948018
41.62254347615895,27.647670398318063,22.0,0.33793877870957245
47.17980428829561,28.54033939173426,22.0,0.15630385792610405
40.392529000894356,28.32443750754001,23.0,0.24142914423732317
41.61455955372216,12.429130938342613,21.0,0.3962719824462515
29.26187123396535,17.22772210116203,21.0,0.2094508435103243
44.21834832978009,16.655984538437494,20.0,0.3263808834492792
33.52150836598374,24.906561209820367,21.0,0.11183078345527812
40.057900660484066,24.94419030438516,23.0,0.3129461270751257
41.003380753605505,13.462297627291331,22.0,0.21075382738413678
35.28838395555193,28.601599927558624,22.0,0.10964642566413972
44.786037479726104,6.831818400452184,16.0,0.22064154364776084
48.50821744964196,33.04473312767281,21.0,0.2932812591788439
38.41084814588697,14.686217026861403,21.0,0.28700510692222725
36.45301585629357,5.0426042946275125,18.0,0.17007726546299867
32.52276073781951,36.83614354961131,23.0,0.35665647873707507
40.60246556611957,10.89048156024123,23.0,0.32793998617843867
38.28245530532443,14.16702173073103,23.0,0.148204629965146
43.95889100939247,10.191301985012638,24.0,0.38565650530329576
36.23550435142263,10.051230158846522,17.0,0.397198041952576
40.1051105500937,10.275949403856263,25.0,0.3799089189885655
39.22140826385028,9.111445285664066,22.0,0.1339410487814495
36.48878506814777,29.115730099256076,23.0,0.27289327035958744
42.81944798967798,24.979892573345833,20.0,0.2981255771767789
33.02809784814132,18.891035236166015,19.0,0.25947878816454173
38.16672323882834,24.449991121164608,20.0,0.26929393811910596
39.13200045060091,10.483146310978256,22.0,0.2386489829441945
39.31005903053407,13.147238330412222,20.0,0.15161027566841323
45.43141081213284,31.62893301823909,19.0,0.1254878681571164
42.562023395000836,19.31939554997406,21.0,0.3896949634168909
40.39844199536621,19.049761710640063,21.0,0.38711593800820077
36.75450369158623,15.174717641784301,22.0,0.23565701169503253
34.09153599840672,9.7847807223453,21.0,0.17981236187142707
46.035312656422605,14.963460282418403,18.0,0.16976706083220383
45.2702623546628,22.666506403201694,23.0,0.2412063118052792
40.78080722033491,17.92755320849345,23.0,0.23309452730564306
44.42137376808964,12.902941874443012,23.0,0.36629960841347153
41.158382311054154,21.927946734691055,22.0,0.1985425232587389
39.404096901719804,24.402496320259413,21.0,0.39928419436163576
44.2595791965024,27.844281119998772,19.0,0.2404922775049605
42.41646499748526,37.166727685564524,18.0,0.12795527751892888
34.8963985783396,29.52238069766788,23.0,0.1887406201379226
43.44796111626472,24.516024767503215,25.0,0.3901213504239873
35.91632424979234,20.932599829756715,23.0,0.112137265766314
41.01471881606574,27.681162208217284,20.0,0.2554064205557227
46.60296842165884,7.881395322692162,21.0,0.31312697249196475
45.93800062929901,18.530356374709537,23.0,0.36473598503379046
39.32085121731728,8.775822008890868,23.0,0.23358532180525685
41.522174634051765,14.00690530971919,23.0,0.184456293160625
38.354059373870456,27.857081106703987,18.0,0.2834784758559226
42.08994301418667,24.640920956108328,18.0,0.21417722748994333
43.417320770901696,19.347006644612453,20.0,0.24361224101490528
43.61661725520895,26.166604688566025,26.0,0.26928862762475103
42.025506426831754,15.82976331501526,21.0,0.33529316208354354
46.959748421385626,26.458550623571266,14.0,0.18984837256331855
51.20520904241436,29.546121597314436,25.0,0.33730595682385056
43.78374513705679,14.02537942919118,20.0,0.29515049810145094
44.112758259549814,19.965426423001112,26.0,0.17762856190120002
41.5075256006525,15.21856335673177,22.0,0.35761813109741336
45.8680541684655,29.163582709910788,21.0,0.20686475058827453
38.04318849504979,11.523563943604195,24.0,0.299983783645906
46.73532141189628,18.756918209448777,22.0,0.13186729843898698
43.587447139982196,25.3385992702966,18.0,0.11663550772740996
39.58668183796601,18.916387723530505,22.0,0.2846654079943084
42.35716694931,15.959448470170829,24.0,0.2399512215843155
41.74545901453209,21.17276130287141,18.0,0.3751609780631808
